"day","month","year","site","habitat","common_name","scientific_name","count"
17,9,2004,"A","pool","Ringed Crayfish","Orconectes neglectus",0
17,9,2004,"A","pool","Sand Shiner","Notropis stramineus",1
17,9,2004,"A","pool","Slender Madtom","Noturus exilis",0
17,9,2004,"A","pool","Southern Redbelly Dace","Phoxinus erythrogaster",16
17,9,2004,"A","pool","Suckermouth Minnows","Phenocobius mirabilis",1
17,9,2004,"A","pool","Water Nymph Crayfish","Orconectes nais",0
17,9,2004,"A","pool","Western Mosquitofish","Gambusia affinis",0
17,9,2004,"A","pool","White Sucker","Catostomus commersoni",4
17,9,2004,"A","riffle","Bluegill","Lepomis macrochirus",0
17,9,2004,"A","riffle","Bluntnose Minnow","Pimephales notatus",0
17,9,2004,"A","riffle","Carmine Shiner","Notropis percobromus",0
17,9,2004,"A","riffle","Central Stoneroller","Campostoma anamolum",0
17,9,2004,"A","riffle","Common Shiner","Luxilus cornutus",0
17,9,2004,"A","riffle","Creek Chub","Semotilis atromaculatus",0
17,9,2004,"A","riffle","Fathead Minnow","Pimephales promelas",0
17,9,2004,"A","riffle","Green Sunfish","Lepomis cyanellus",0
17,9,2004,"A","riffle","Johnny Darter","Etheostoma nigrum",0
17,9,2004,"A","riffle","Longear Sunfish","Lepomis megalotis",0
17,9,2004,"A","riffle","Orangespotted Sunfish","Lepomis humilis",0
17,9,2004,"A","riffle","Orangethroated Darter","Etheostoma spectabile",26
17,9,2004,"A","riffle","Red Shiner","Cyprinella lutrensis",0
17,9,2004,"A","riffle","Ringed Crayfish","Orconectes neglectus",0
17,9,2004,"A","riffle","Sand Shiner","Notropis stramineus",0
17,9,2004,"A","riffle","Slender Madtom","Noturus exilis",0
17,9,2004,"A","riffle","Southern Redbelly Dace","Phoxinus erythrogaster",1
17,9,2004,"A","riffle","Suckermouth Minnows","Phenocobius mirabilis",0
17,9,2004,"A","riffle","Water Nymph Crayfish","Orconectes nais",0
17,9,2004,"A","riffle","Western Mosquitofish","Gambusia affinis",0
17,9,2004,"A","riffle","White Sucker","Catostomus commersoni",0
23,11,2004,"A","pool","Bluegill","Lepomis macrochirus",0
23,11,2004,"A","pool","Bluntnose Minnow","Pimephales notatus",0
23,11,2004,"A","pool","Carmine Shiner","Notropis percobromus",0
23,11,2004,"A","pool","Central Stoneroller","Campostoma anamolum",12
23,11,2004,"A","pool","Common Shiner","Luxilus cornutus",0
23,11,2004,"A","pool","Creek Chub","Semotilis atromaculatus",5
23,11,2004,"A","pool","Fathead Minnow","Pimephales promelas",0
23,11,2004,"A","pool","Green Sunfish","Lepomis cyanellus",0
23,11,2004,"A","pool","Johnny Darter","Etheostoma nigrum",1
23,11,2004,"A","pool","Longear Sunfish","Lepomis megalotis",0
23,11,2004,"A","pool","Orangespotted Sunfish","Lepomis humilis",0
23,11,2004,"A","pool","Orangethroated Darter","Etheostoma spectabile",13
23,11,2004,"A","pool","Red Shiner","Cyprinella lutrensis",0
23,11,2004,"A","pool","Ringed Crayfish","Orconectes neglectus",0
23,11,2004,"A","pool","Sand Shiner","Notropis stramineus",0
23,11,2004,"A","pool","Slender Madtom","Noturus exilis",0
23,11,2004,"A","pool","Southern Redbelly Dace","Phoxinus erythrogaster",25
23,11,2004,"A","pool","Suckermouth Minnows","Phenocobius mirabilis",0
23,11,2004,"A","pool","Water Nymph Crayfish","Orconectes nais",0
23,11,2004,"A","pool","Western Mosquitofish","Gambusia affinis",0
23,11,2004,"A","pool","White Sucker","Catostomus commersoni",1
23,11,2004,"A","riffle","Bluegill","Lepomis macrochirus",0
23,11,2004,"A","riffle","Bluntnose Minnow","Pimephales notatus",0
23,11,2004,"A","riffle","Carmine Shiner","Notropis percobromus",0
23,11,2004,"A","riffle","Central Stoneroller","Campostoma anamolum",0
23,11,2004,"A","riffle","Common Shiner","Luxilus cornutus",0
23,11,2004,"A","riffle","Creek Chub","Semotilis atromaculatus",0
23,11,2004,"A","riffle","Fathead Minnow","Pimephales promelas",0
23,11,2004,"A","riffle","Green Sunfish","Lepomis cyanellus",0
23,11,2004,"A","riffle","Johnny Darter","Etheostoma nigrum",0
23,11,2004,"A","riffle","Longear Sunfish","Lepomis megalotis",0
23,11,2004,"A","riffle","Orangespotted Sunfish","Lepomis humilis",0
23,11,2004,"A","riffle","Orangethroated Darter","Etheostoma spectabile",17
23,11,2004,"A","riffle","Red Shiner","Cyprinella lutrensis",0
23,11,2004,"A","riffle","Ringed Crayfish","Orconectes neglectus",0
23,11,2004,"A","riffle","Sand Shiner","Notropis stramineus",0
23,11,2004,"A","riffle","Slender Madtom","Noturus exilis",0
23,11,2004,"A","riffle","Southern Redbelly Dace","Phoxinus erythrogaster",0
23,11,2004,"A","riffle","Suckermouth Minnows","Phenocobius mirabilis",0
23,11,2004,"A","riffle","Water Nymph Crayfish","Orconectes nais",0
23,11,2004,"A","riffle","Western Mosquitofish","Gambusia affinis",0
23,11,2004,"A","riffle","White Sucker","Catostomus commersoni",0
23,11,2004,"C","pool","Bluegill","Lepomis macrochirus",0
23,11,2004,"C","pool","Bluntnose Minnow","Pimephales notatus",0
23,11,2004,"C","pool","Carmine Shiner","Notropis percobromus",0
23,11,2004,"C","pool","Central Stoneroller","Campostoma anamolum",3
23,11,2004,"C","pool","Common Shiner","Luxilus cornutus",0
23,11,2004,"C","pool","Creek Chub","Semotilis atromaculatus",0
23,11,2004,"C","pool","Fathead Minnow","Pimephales promelas",0
23,11,2004,"C","pool","Green Sunfish","Lepomis cyanellus",0
23,11,2004,"C","pool","Johnny Darter","Etheostoma nigrum",0
23,11,2004,"C","pool","Longear Sunfish","Lepomis megalotis",0
23,11,2004,"C","pool","Orangespotted Sunfish","Lepomis humilis",0
23,11,2004,"C","pool","Orangethroated Darter","Etheostoma spectabile",5
23,11,2004,"C","pool","Red Shiner","Cyprinella lutrensis",0
23,11,2004,"C","pool","Ringed Crayfish","Orconectes neglectus",0
23,11,2004,"C","pool","Sand Shiner","Notropis stramineus",0
23,11,2004,"C","pool","Slender Madtom","Noturus exilis",0
23,11,2004,"C","pool","Southern Redbelly Dace","Phoxinus erythrogaster",13
23,11,2004,"C","pool","Suckermouth Minnows","Phenocobius mirabilis",0
23,11,2004,"C","pool","Water Nymph Crayfish","Orconectes nais",0
23,11,2004,"C","pool","Western Mosquitofish","Gambusia affinis",0
23,11,2004,"C","pool","White Sucker","Catostomus commersoni",0
23,11,2004,"D","pool","Bluegill","Lepomis macrochirus",0
23,11,2004,"D","pool","Bluntnose Minnow","Pimephales notatus",0
23,11,2004,"D","pool","Carmine Shiner","Notropis percobromus",0
23,11,2004,"D","pool","Central Stoneroller","Campostoma anamolum",51
23,11,2004,"D","pool","Common Shiner","Luxilus cornutus",0
23,11,2004,"D","pool","Creek Chub","Semotilis atromaculatus",0
23,11,2004,"D","pool","Fathead Minnow","Pimephales promelas",0
23,11,2004,"D","pool","Green Sunfish","Lepomis cyanellus",8
23,11,2004,"D","pool","Johnny Darter","Etheostoma nigrum",0
23,11,2004,"D","pool","Longear Sunfish","Lepomis megalotis",0
23,11,2004,"D","pool","Orangespotted Sunfish","Lepomis humilis",0
23,11,2004,"D","pool","Orangethroated Darter","Etheostoma spectabile",0
23,11,2004,"D","pool","Red Shiner","Cyprinella lutrensis",0
23,11,2004,"D","pool","Ringed Crayfish","Orconectes neglectus",0
23,11,2004,"D","pool","Sand Shiner","Notropis stramineus",0
23,11,2004,"D","pool","Slender Madtom","Noturus exilis",0
23,11,2004,"D","pool","Southern Redbelly Dace","Phoxinus erythrogaster",0
23,11,2004,"D","pool","Suckermouth Minnows","Phenocobius mirabilis",0
23,11,2004,"D","pool","Water Nymph Crayfish","Orconectes nais",0
23,11,2004,"D","pool","Western Mosquitofish","Gambusia affinis",0
23,11,2004,"D","pool","White Sucker","Catostomus commersoni",0
24,2,2005,"A","pool","Bluegill","Lepomis macrochirus",0
24,2,2005,"A","pool","Bluntnose Minnow","Pimephales notatus",0
24,2,2005,"A","pool","Carmine Shiner","Notropis percobromus",0
24,2,2005,"A","pool","Central Stoneroller","Campostoma anamolum",26
24,2,2005,"A","pool","Common Shiner","Luxilus cornutus",0
24,2,2005,"A","pool","Creek Chub","Semotilis atromaculatus",0
24,2,2005,"A","pool","Fathead Minnow","Pimephales promelas",0
24,2,2005,"A","pool","Green Sunfish","Lepomis cyanellus",0
24,2,2005,"A","pool","Johnny Darter","Etheostoma nigrum",0
24,2,2005,"A","pool","Longear Sunfish","Lepomis megalotis",0
24,2,2005,"A","pool","Orangespotted Sunfish","Lepomis humilis",1
24,2,2005,"A","pool","Orangethroated Darter","Etheostoma spectabile",3
24,2,2005,"A","pool","Red Shiner","Cyprinella lutrensis",0
24,2,2005,"A","pool","Ringed Crayfish","Orconectes neglectus",0
24,2,2005,"A","pool","Sand Shiner","Notropis stramineus",1
24,2,2005,"A","pool","Slender Madtom","Noturus exilis",0
24,2,2005,"A","pool","Southern Redbelly Dace","Phoxinus erythrogaster",58
24,2,2005,"A","pool","Suckermouth Minnows","Phenocobius mirabilis",0
24,2,2005,"A","pool","Water Nymph Crayfish","Orconectes nais",0
24,2,2005,"A","pool","Western Mosquitofish","Gambusia affinis",0
24,2,2005,"A","pool","White Sucker","Catostomus commersoni",1
24,2,2005,"A","riffle","Bluegill","Lepomis macrochirus",0
24,2,2005,"A","riffle","Bluntnose Minnow","Pimephales notatus",0
24,2,2005,"A","riffle","Carmine Shiner","Notropis percobromus",0
24,2,2005,"A","riffle","Central Stoneroller","Campostoma anamolum",0
24,2,2005,"A","riffle","Common Shiner","Luxilus cornutus",0
24,2,2005,"A","riffle","Creek Chub","Semotilis atromaculatus",0
24,2,2005,"A","riffle","Fathead Minnow","Pimephales promelas",0
24,2,2005,"A","riffle","Green Sunfish","Lepomis cyanellus",0
24,2,2005,"A","riffle","Johnny Darter","Etheostoma nigrum",0
24,2,2005,"A","riffle","Longear Sunfish","Lepomis megalotis",0
24,2,2005,"A","riffle","Orangespotted Sunfish","Lepomis humilis",0
24,2,2005,"A","riffle","Orangethroated Darter","Etheostoma spectabile",12
24,2,2005,"A","riffle","Red Shiner","Cyprinella lutrensis",0
24,2,2005,"A","riffle","Ringed Crayfish","Orconectes neglectus",0
24,2,2005,"A","riffle","Sand Shiner","Notropis stramineus",0
24,2,2005,"A","riffle","Slender Madtom","Noturus exilis",0
24,2,2005,"A","riffle","Southern Redbelly Dace","Phoxinus erythrogaster",0
24,2,2005,"A","riffle","Suckermouth Minnows","Phenocobius mirabilis",0
24,2,2005,"A","riffle","Water Nymph Crayfish","Orconectes nais",0
24,2,2005,"A","riffle","Western Mosquitofish","Gambusia affinis",0
24,2,2005,"A","riffle","White Sucker","Catostomus commersoni",0
24,2,2005,"C","pool","Bluegill","Lepomis macrochirus",0
24,2,2005,"C","pool","Bluntnose Minnow","Pimephales notatus",0
24,2,2005,"C","pool","Carmine Shiner","Notropis percobromus",0
24,2,2005,"C","pool","Central Stoneroller","Campostoma anamolum",12
24,2,2005,"C","pool","Common Shiner","Luxilus cornutus",0
24,2,2005,"C","pool","Creek Chub","Semotilis atromaculatus",0
24,2,2005,"C","pool","Fathead Minnow","Pimephales promelas",0
24,2,2005,"C","pool","Green Sunfish","Lepomis cyanellus",0
24,2,2005,"C","pool","Johnny Darter","Etheostoma nigrum",0
24,2,2005,"C","pool","Longear Sunfish","Lepomis megalotis",0
24,2,2005,"C","pool","Orangespotted Sunfish","Lepomis humilis",0
24,2,2005,"C","pool","Orangethroated Darter","Etheostoma spectabile",10
24,2,2005,"C","pool","Red Shiner","Cyprinella lutrensis",0
24,2,2005,"C","pool","Ringed Crayfish","Orconectes neglectus",0
24,2,2005,"C","pool","Sand Shiner","Notropis stramineus",0
24,2,2005,"C","pool","Slender Madtom","Noturus exilis",0
24,2,2005,"C","pool","Southern Redbelly Dace","Phoxinus erythrogaster",40
24,2,2005,"C","pool","Suckermouth Minnows","Phenocobius mirabilis",0
24,2,2005,"C","pool","Water Nymph Crayfish","Orconectes nais",0
24,2,2005,"C","pool","Western Mosquitofish","Gambusia affinis",0
24,2,2005,"C","pool","White Sucker","Catostomus commersoni",0
24,2,2005,"D","pool","Bluegill","Lepomis macrochirus",0
24,2,2005,"D","pool","Bluntnose Minnow","Pimephales notatus",0
24,2,2005,"D","pool","Carmine Shiner","Notropis percobromus",0
24,2,2005,"D","pool","Central Stoneroller","Campostoma anamolum",22
24,2,2005,"D","pool","Common Shiner","Luxilus cornutus",0
24,2,2005,"D","pool","Creek Chub","Semotilis atromaculatus",0
24,2,2005,"D","pool","Fathead Minnow","Pimephales promelas",0
24,2,2005,"D","pool","Green Sunfish","Lepomis cyanellus",5
24,2,2005,"D","pool","Johnny Darter","Etheostoma nigrum",0
24,2,2005,"D","pool","Longear Sunfish","Lepomis megalotis",0
24,2,2005,"D","pool","Orangespotted Sunfish","Lepomis humilis",0
24,2,2005,"D","pool","Orangethroated Darter","Etheostoma spectabile",0
24,2,2005,"D","pool","Red Shiner","Cyprinella lutrensis",0
24,2,2005,"D","pool","Ringed Crayfish","Orconectes neglectus",0
24,2,2005,"D","pool","Sand Shiner","Notropis stramineus",0
24,2,2005,"D","pool","Slender Madtom","Noturus exilis",0
24,2,2005,"D","pool","Southern Redbelly Dace","Phoxinus erythrogaster",0
24,2,2005,"D","pool","Suckermouth Minnows","Phenocobius mirabilis",0
24,2,2005,"D","pool","Water Nymph Crayfish","Orconectes nais",0
24,2,2005,"D","pool","Western Mosquitofish","Gambusia affinis",0
24,2,2005,"D","pool","White Sucker","Catostomus commersoni",0
18,5,2005,"A","pool","Bluegill","Lepomis macrochirus",0
18,5,2005,"A","pool","Bluntnose Minnow","Pimephales notatus",0
18,5,2005,"A","pool","Carmine Shiner","Notropis percobromus",0
18,5,2005,"A","pool","Central Stoneroller","Campostoma anamolum",35
18,5,2005,"A","pool","Common Shiner","Luxilus cornutus",0
18,5,2005,"A","pool","Creek Chub","Semotilis atromaculatus",30
18,5,2005,"A","pool","Fathead Minnow","Pimephales promelas",0
18,5,2005,"A","pool","Green Sunfish","Lepomis cyanellus",0
18,5,2005,"A","pool","Johnny Darter","Etheostoma nigrum",0
18,5,2005,"A","pool","Longear Sunfish","Lepomis megalotis",0
18,5,2005,"A","pool","Orangespotted Sunfish","Lepomis humilis",0
18,5,2005,"A","pool","Orangethroated Darter","Etheostoma spectabile",23
18,5,2005,"A","pool","Red Shiner","Cyprinella lutrensis",0
18,5,2005,"A","pool","Ringed Crayfish","Orconectes neglectus",0
18,5,2005,"A","pool","Sand Shiner","Notropis stramineus",0
18,5,2005,"A","pool","Slender Madtom","Noturus exilis",0
18,5,2005,"A","pool","Southern Redbelly Dace","Phoxinus erythrogaster",19
18,5,2005,"A","pool","Suckermouth Minnows","Phenocobius mirabilis",0
18,5,2005,"A","pool","Water Nymph Crayfish","Orconectes nais",0
18,5,2005,"A","pool","Western Mosquitofish","Gambusia affinis",0
18,5,2005,"A","pool","White Sucker","Catostomus commersoni",1
18,5,2005,"A","riffle","Bluegill","Lepomis macrochirus",0
18,5,2005,"A","riffle","Bluntnose Minnow","Pimephales notatus",0
18,5,2005,"A","riffle","Carmine Shiner","Notropis percobromus",0
18,5,2005,"A","riffle","Central Stoneroller","Campostoma anamolum",1
18,5,2005,"A","riffle","Common Shiner","Luxilus cornutus",0
18,5,2005,"A","riffle","Creek Chub","Semotilis atromaculatus",0
18,5,2005,"A","riffle","Fathead Minnow","Pimephales promelas",0
18,5,2005,"A","riffle","Green Sunfish","Lepomis cyanellus",0
18,5,2005,"A","riffle","Johnny Darter","Etheostoma nigrum",0
18,5,2005,"A","riffle","Longear Sunfish","Lepomis megalotis",0
18,5,2005,"A","riffle","Orangespotted Sunfish","Lepomis humilis",0
18,5,2005,"A","riffle","Orangethroated Darter","Etheostoma spectabile",8
18,5,2005,"A","riffle","Red Shiner","Cyprinella lutrensis",0
18,5,2005,"A","riffle","Ringed Crayfish","Orconectes neglectus",0
18,5,2005,"A","riffle","Sand Shiner","Notropis stramineus",0
18,5,2005,"A","riffle","Slender Madtom","Noturus exilis",0
18,5,2005,"A","riffle","Southern Redbelly Dace","Phoxinus erythrogaster",0
18,5,2005,"A","riffle","Suckermouth Minnows","Phenocobius mirabilis",0
18,5,2005,"A","riffle","Water Nymph Crayfish","Orconectes nais",0
18,5,2005,"A","riffle","Western Mosquitofish","Gambusia affinis",0
18,5,2005,"A","riffle","White Sucker","Catostomus commersoni",0
18,5,2005,"C","pool","Bluegill","Lepomis macrochirus",0
18,5,2005,"C","pool","Bluntnose Minnow","Pimephales notatus",0
18,5,2005,"C","pool","Carmine Shiner","Notropis percobromus",0
18,5,2005,"C","pool","Central Stoneroller","Campostoma anamolum",3
18,5,2005,"C","pool","Common Shiner","Luxilus cornutus",0
18,5,2005,"C","pool","Creek Chub","Semotilis atromaculatus",0
18,5,2005,"C","pool","Fathead Minnow","Pimephales promelas",0
18,5,2005,"C","pool","Green Sunfish","Lepomis cyanellus",0
18,5,2005,"C","pool","Johnny Darter","Etheostoma nigrum",0
18,5,2005,"C","pool","Longear Sunfish","Lepomis megalotis",0
18,5,2005,"C","pool","Orangespotted Sunfish","Lepomis humilis",0
18,5,2005,"C","pool","Orangethroated Darter","Etheostoma spectabile",6
18,5,2005,"C","pool","Red Shiner","Cyprinella lutrensis",0
18,5,2005,"C","pool","Ringed Crayfish","Orconectes neglectus",0
18,5,2005,"C","pool","Sand Shiner","Notropis stramineus",0
18,5,2005,"C","pool","Slender Madtom","Noturus exilis",0
18,5,2005,"C","pool","Southern Redbelly Dace","Phoxinus erythrogaster",42
18,5,2005,"C","pool","Suckermouth Minnows","Phenocobius mirabilis",0
18,5,2005,"C","pool","Water Nymph Crayfish","Orconectes nais",0
18,5,2005,"C","pool","Western Mosquitofish","Gambusia affinis",0
18,5,2005,"C","pool","White Sucker","Catostomus commersoni",0
18,5,2005,"D","pool","Bluegill","Lepomis macrochirus",0
18,5,2005,"D","pool","Bluntnose Minnow","Pimephales notatus",0
18,5,2005,"D","pool","Carmine Shiner","Notropis percobromus",0
18,5,2005,"D","pool","Central Stoneroller","Campostoma anamolum",32
18,5,2005,"D","pool","Common Shiner","Luxilus cornutus",0
18,5,2005,"D","pool","Creek Chub","Semotilis atromaculatus",0
18,5,2005,"D","pool","Fathead Minnow","Pimephales promelas",0
18,5,2005,"D","pool","Green Sunfish","Lepomis cyanellus",9
18,5,2005,"D","pool","Johnny Darter","Etheostoma nigrum",0
18,5,2005,"D","pool","Longear Sunfish","Lepomis megalotis",0
18,5,2005,"D","pool","Orangespotted Sunfish","Lepomis humilis",0
18,5,2005,"D","pool","Orangethroated Darter","Etheostoma spectabile",0
18,5,2005,"D","pool","Red Shiner","Cyprinella lutrensis",0
18,5,2005,"D","pool","Ringed Crayfish","Orconectes neglectus",0
18,5,2005,"D","pool","Sand Shiner","Notropis stramineus",0
18,5,2005,"D","pool","Slender Madtom","Noturus exilis",0
18,5,2005,"D","pool","Southern Redbelly Dace","Phoxinus erythrogaster",0
18,5,2005,"D","pool","Suckermouth Minnows","Phenocobius mirabilis",0
18,5,2005,"D","pool","Water Nymph Crayfish","Orconectes nais",0
18,5,2005,"D","pool","Western Mosquitofish","Gambusia affinis",0
18,5,2005,"D","pool","White Sucker","Catostomus commersoni",0
1,9,2005,"A","pool","Bluegill","Lepomis macrochirus",0
1,9,2005,"A","pool","Bluntnose Minnow","Pimephales notatus",0
1,9,2005,"A","pool","Carmine Shiner","Notropis percobromus",0
1,9,2005,"A","pool","Central Stoneroller","Campostoma anamolum",3
1,9,2005,"A","pool","Common Shiner","Luxilus cornutus",0
1,9,2005,"A","pool","Creek Chub","Semotilis atromaculatus",6
1,9,2005,"A","pool","Fathead Minnow","Pimephales promelas",0
1,9,2005,"A","pool","Green Sunfish","Lepomis cyanellus",4
1,9,2005,"A","pool","Johnny Darter","Etheostoma nigrum",0
1,9,2005,"A","pool","Longear Sunfish","Lepomis megalotis",0
1,9,2005,"A","pool","Orangespotted Sunfish","Lepomis humilis",0
1,9,2005,"A","pool","Orangethroated Darter","Etheostoma spectabile",15
1,9,2005,"A","pool","Red Shiner","Cyprinella lutrensis",0
